question_id,source_file,unit_code,unit_name,institution,year,semester,paper_type,question_number,question_text,marks,question_type,difficulty,has_diagram,diagram_file,diagram_description,tags,model_solution,status
add97558,ECU 103 • PHYSICS FOR ENGINEERS 2.pdf,ECU 103,PHYSICS FOR ENGINEERS II,KENYATTA UNIVERSITY,2018,2,End of Semester,Q4(b),"A soap bubble of thickness t units has a refractive index n. Light of wavelength $\lambda$ in air falls vertically on the bubble and is reflected back as shown in Fig. 6. Below. i. Express the condition for constructive interference for the reflected light. ii. If t is 400 nm and n = 1.3, what wavelengths will interfere constructively in the reflected light? (Assume m = 1, 2, 3 and 4 ).",10,calculation,medium,true,dataset/diagrams/ECU_103___PHYSICS_FOR_ENGINEERS_2_pdf_Q4_b__add97558.jpg,Diagram showing a soap bubble with light reflecting off it.,"interference, thin film interference, wavelength",,extracted
9b555587,ECU 103 • PHYSICS FOR ENGINEERS 2.pdf,ECU 103,PHYSICS FOR ENGINEERS II,KENYATTA UNIVERSITY,2018,2,End of Semester,Q5(a),Consider the circuit in Fig 2 below carrying 2 A. Find the magnetic field at point P.,12,calculation,hard,true,dataset/diagrams/ECU_103___PHYSICS_FOR_ENGINEERS_2_pdf_Q5_a__9b555587.jpg,Circuit loop carrying current,"magnetic field, Ampere's law",,extracted
0f30048c,ECU 103 • PHYSICS FOR ENGINEERS 2.pdf,ECU 103,PHYSICS FOR ENGINEERS II,KENYATTA UNIVERSITY,2018,2,End of Semester,Q5(b),An infinitely long wire carrying a current I is shown in fig. 3. Find the expression for magnetic field at point P. is given by: $B = \frac{\mu_0 I}{2\pi r}$,8,derivation,medium,true,dataset/diagrams/ECU_103___PHYSICS_FOR_ENGINEERS_2_pdf_Q5_b__0f30048c.jpg,Infinitely long wire with current I,"magnetic field, integration",,extracted
c5c09071,ECU 103 • PHYSICS FOR ENGINEERS 2.pdf,ECU 103,PHYSICS FOR ENGINEERS II,KENYATTA UNIVERSITY,2018,2,End of Semester,Q4.(a),"Consider a circuit consisting of a conducting rod of length $l$ sliding on along two fixed parallel conducting rails as shown in fig. 4.

If the rod is given an initial velocity $v_o$ to the right and released show that the
(i) velocity of the bar is given by
$$v = v_o exp[-\frac{t}{\tau}]$$
(ii) current in the bar is given by
$$I = \frac{Blv_o}{R} exp[-\frac{t}{\tau}]$$
(iii) induced e.m.f. in the circuit is given by
$$v = Blv_o exp[-\frac{t}{\tau}]$$
where $\tau = mR/(B^2l^2)$",10,derivation,medium,true,dataset/diagrams/ECU_103___PHYSICS_FOR_ENGINEERS_2_pdf_Q4__a__c5c09071.jpg,circuit consisting of a conducting rod of length $l$ sliding on along two fixed parallel conducting rails,"electromagnetic induction, Faraday's law, Ohm's law",,extracted
8fc033a7,ECU 103 • PHYSICS FOR ENGINEERS 2.pdf,ECU 103,PHYSICS FOR ENGINEERS II,KENYATTA UNIVERSITY,2018,2,End of Semester,Q4.(b),"A square loop of wire with sides 5 cm falls at a speed $v$ under the influence of gravity past a region with uniform magnetic field of 15 T into a region with no magnetic field as shown in Fig. 5.
The total resistance of the loop is 1 $\Omega$ and its mass is 150 g. Find the
(i) terminal velocity of the loop as it passes the boundary between the two fields.
(ii) power dissipated in the loop.
(iii) total energy lost to joule heating in the loop.",10,calculation,medium,true,dataset/diagrams/ECU_103___PHYSICS_FOR_ENGINEERS_2_pdf_Q4__b__8fc033a7.jpg,square loop of wire falling into and out of a magnetic field,"terminal velocity, magnetic force, power dissipation, Joule heating",,extracted
c59ec55c,ECU 103 • PHYSICS FOR ENGINEERS 2.pdf,ECU 103,PHYSICS FOR ENGINEERS II,KENYATTA UNIVERSITY,2018,2,End of Semester,Q(a),"Fig. 6 shows a glass lens of thickness $l$ and of refractive index $n$ whose surface are found to radii $r'$ and $r''$ respectively.

For lens approximation, show that the focal length is given by
$$\frac{1}{f} = (n-1)(\frac{1}{r'} - \frac{1}{r''})$$",10,derivation,hard,true,dataset/diagrams/ECU_103___PHYSICS_FOR_ENGINEERS_2_pdf_Q_a__c59ec55c.jpg,glass lens of thickness $l$ with radii $r'$ and $r''$,"lensmaker's equation, refraction, focal length",,extracted
d49e21b9,ECU 103 • PHYSICS FOR ENGINEERS 2.pdf,ECU 103,PHYSICS FOR ENGINEERS II,KENYATTA UNIVERSITY,2018,2,End of Semester,Q(b),"A biconvex lens has radii of curvature of 20 cm. The lens is fitted into the side of a water tank. If a point object is place a distance $o$ from the lens along the axis, :
(i) find the expression for the image position ($i''$) in terms of $n_g$, $n_w$, $r'$, $r''$ and $o$.
(ii) If $n_g$ = 1.5, $o$ = 100 cm, $r''$ = -20 cm, $r'$ = 20 cm and $n_w$ = 1.34, calculate $i''$.",10,calculation,hard,false,,,"refraction, lens equation, image formation",,extracted
6f669d21,ECU 103 • PHYSICS FOR ENGINEERS 2.pdf,ECU 103,PHYSICS FOR ENGINEERS II,KENYATTA UNIVERSITY,2018,2,End of Semester,Q1,(h) Differentiate between circularly polarized and elliptically polarized waves.,2,explanation,medium,false,,,"polarization, circular polarization, elliptical polarization",,extracted
d68a8ad9,ECU 103 • PHYSICS FOR ENGINEERS 2.pdf,ECU 103,PHYSICS FOR ENGINEERS II,KENYATTA UNIVERSITY,2018,2,End of Semester,Q2,(b) A 2 $\mu$F capacitor is charged using a 100 V battery. The battery is disconnected and two uncharged capacitors are connected to it as shown in Fig. 2.,6,calculation,medium,true,dataset/diagrams/ECU_103___PHYSICS_FOR_ENGINEERS_2_pdf_Q2_d68a8ad9.jpg,Capacitor configurations,"capacitance, energy storage",,extracted
2e1de66f,ECU 103 • PHYSICS FOR ENGINEERS 2.pdf,ECU 103,PHYSICS FOR ENGINEERS II,KENYATTA UNIVERSITY,2018,2,End of Semester,Q3,(a) Consider the circuit in Fig 3 below carrying 2 A. Find the magnetic field at point P.,12,calculation,hard,true,dataset/diagrams/ECU_103___PHYSICS_FOR_ENGINEERS_2_pdf_Q3_2e1de66f.jpg,Circuit diagram,"magnetic field, Biot-Savart law",,extracted
78a94d7d,ECU 103 • PHYSICS FOR ENGINEERS 2.pdf,ECU 103,PHYSICS FOR ENGINEERS II,KENYATTA UNIVERSITY,2018,2,End of Semester,b,"Two conducting rods 0.5 m long roll on conducting rails 0.5 m apart with velocities $v_1 = -12.5 m/s$ and $v_2 = 8.9 m/s$. In magnetic field $B = 0.352 T$ as shown below.

Find the voltage of
(i) point $b$ with respect to point $a$.
(ii) point $d$ with respect to point $c$.
(iii) point $b$ with respect to point $c$.",8,calculation,medium,true,dataset/diagrams/ECU_103___PHYSICS_FOR_ENGINEERS_2_pdf_b_78a94d7d.jpg,Two conducting rods on conducting rails in a magnetic field,"electromagnetic induction, motional emf",,extracted
31b032ad,ECU 103 • PHYSICS FOR ENGINEERS 2.pdf,ECU 103,PHYSICS FOR ENGINEERS II,KENYATTA UNIVERSITY,2018,2,End of Semester,4.a,"Show that the intensity pattern of a single-slit diffraction experiment is given by
$$I_{\theta} = I_0 \left[ \frac{\sin(\pi a \sin(\theta) / \lambda)}{\pi a \sin(\theta) / \lambda} \right]^2$$
where $a$ is slit width.",14,derivation,medium,false,,,"single-slit diffraction, wave optics",,extracted
3fc4635f,ECU 103 • PHYSICS FOR ENGINEERS 2.pdf,ECU 103,PHYSICS FOR ENGINEERS II,KENYATTA UNIVERSITY,2018,2,End of Semester,4.b,"A grating has 10000 rulings/inch is illuminated with yellow light at perpendicular incidence. This light contains two closely spaced lines of wavelength 5890.0 Å and 5895.9 Å.
(i) At what angle will the first order maximum occur for the first of these wavelengths?
(ii) What is the angular separation between the first-order maxima for these lines?",6,calculation,medium,false,,,"diffraction grating, wave optics",,extracted
b39ee505,ECU 103 • PHYSICS FOR ENGINEERS 2.pdf,ECU 103,PHYSICS FOR ENGINEERS II,KENYATTA UNIVERSITY,2018,2,End of Semester,QUESTION 1.,"Give a precise definition of the following electrostatic terms and where applicable, include an equation.   
i. Point Charges, ii). Electric field, $\vec{E}$ iii). Magnetic field, $\nabla B \sim Ho \Gamma$ iv). Dielectric medium, v). Transient Currents",10,explanation,easy,false,,,"electrostatics, electric field, magnetic field, dielectric, transient currents",,extracted
d5a820d5,ECU 103 • PHYSICS FOR ENGINEERS 2.pdf,ECU 103,PHYSICS FOR ENGINEERS II,KENYATTA UNIVERSITY,2018,2,End of Semester,QUESTION 2,"After the switch $S$ is closed, both capacitors get charged to $Q_1$ and $Q_2$, respectively such that $Q_1 + Q_2 = Q_0$.  
i. Calculate the final potential difference $(V)$ between the plates of the two capacitors
ii. What would be the values of $Q_1$ and $Q_2$, respectively
iii. Calculate the final energy of the combined circuit.
iv. Compare and comment on the energy value obtained here with the one of Aii.",9,calculation,medium,false,,,"capacitance, energy storage, charge conservation",,extracted
c99a2751,ECU 103 • PHYSICS FOR ENGINEERS 2.pdf,ECU 103,PHYSICS FOR ENGINEERS II,KENYATTA UNIVERSITY,2018,2,End of Semester,QUESTION 3.,"Answer the questions that follow, by considering the circuit diagram below containing the components shown.
A. What general name is given to this type of circuit and why?
B. If the capacitor is initially uncharged while the switch is open, and the switch is closed at time $t_0$, write an expression for the value of $V_0$ in terms of R and C:
C. From the expression obtained in part (B) above, how do we get a first-order differential equation of the type written below?
$RC \frac{di(t)}{dt} + i(t) = 0$
D. What special name is given to the expression RC for the above circuit?",4,explanation,medium,true,dataset/diagrams/ECU_103___PHYSICS_FOR_ENGINEERS_2_pdf_QUESTION_3__c99a2751.jpg,RC circuit with voltage source,"RC circuit, transient analysis, time constant, differential equation",,extracted
ae38c2e6,ECU 103 • PHYSICS FOR ENGINEERS 2.pdf,ECU 103,PHYSICS FOR ENGINEERS II,KENYATTA UNIVERSITY,2018,2,End of Semester,Q1.(a),"(i) In words, explain the meaning of superposition principle in electrostatics?
(ii) Three identical charges are placed on the vertices of an equilateral triangle. If two charges exert a force of 0.001 N each on the third. What is the resultant force on the third charge?",4,explanation,medium,false,,,"superposition principle, electrostatics, Coulomb's Law",,extracted
16d6a092,ECU 103 • PHYSICS FOR ENGINEERS 2.pdf,ECU 103,PHYSICS FOR ENGINEERS II,KENYATTA UNIVERSITY,2018,2,End of Semester,Q1.(b),"(i) In words, explain the meaning of Biot-Savart law?
(ii) A curved wire subtending an angle $\pi/4$ at the center of curvature of radius 5 cm, is carrying 5 A. Find the field at the centre of curvature.",4,explanation,medium,false,,,"Biot-Savart law, magnetic field",,extracted
63366e41,ECU 103 • PHYSICS FOR ENGINEERS 2.pdf,ECU 103,PHYSICS FOR ENGINEERS II,KENYATTA UNIVERSITY,2018,2,End of Semester,Q1.(c),"(i) In words, explain the meaning of Gauss's law?
(ii) Use Gauss's law to derive the expression for capacitance per unit length of a cylindrical capacitor.",4,derivation,medium,false,,,"Gauss's law, capacitance, cylindrical capacitor",,extracted
0e69e765,ECU 103 • PHYSICS FOR ENGINEERS 2.pdf,ECU 103,PHYSICS FOR ENGINEERS II,KENYATTA UNIVERSITY,2018,2,End of Semester,Q1.(d),"(i) In words, explain the meaning of Ampere's law?
(ii) A wire of radius 3 mm carrying 2 A. Find the magnetic field at a point 2 mm from its center?",4,explanation,medium,false,,,"Ampere's law, magnetic field",,extracted
10171e71,ECU 103 • PHYSICS FOR ENGINEERS 2.pdf,ECU 103,PHYSICS FOR ENGINEERS II,KENYATTA UNIVERSITY,2018,2,End of Semester,Q1.(e),"(i) In words, explain the meaning of a filter?
(ii) Show that an RC circuit can act as a low pass filter.
(iii) Give one application of a convex mirror?",5,explanation,medium,false,,,"filters, RC circuit, optics, convex mirror",,extracted
63c5035e,ECU 103 • PHYSICS FOR ENGINEERS 2.pdf,ECU 103,PHYSICS FOR ENGINEERS II,KENYATTA UNIVERSITY,2018,2,End of Semester,Q1.(f),(i) A convex lens has radius of curvature of 40 cm is made of glass with n = 1.65. Find its focal length.,3,calculation,easy,false,,,"optics, lens, focal length",,extracted
2d600621,ECU 103 • PHYSICS FOR ENGINEERS 2.pdf,ECU 103,PHYSICS FOR ENGINEERS II,KENYATTA UNIVERSITY,2018,2,End of Semester,Q1.(g),"(i) In words, explain the meaning of Huygen's principle?
(ii) A light beam passes from medium 1, with an index of refraction $n_1$, through a thick slab of material whose index of refraction is $n_2$, and emerges from the slab into medium 1. Show that the emerging beam is parallel to the incident beam.",4,explanation,medium,false,,,"Huygen's principle, optics, refraction",,extracted
14a8cd89,ECU 103 • PHYSICS FOR ENGINEERS 2.pdf,ECU 103,PHYSICS FOR ENGINEERS II,KENYATTA UNIVERSITY,2018,2,End of Semester,Q1.(h),Differentiate between linearly polarized and circularly polarized waves.,2,explanation,easy,false,,,"polarization, waves",,extracted
4a3265dd,ECU 103 • PHYSICS FOR ENGINEERS 2.pdf,ECU 103,PHYSICS FOR ENGINEERS II,KENYATTA UNIVERSITY,2018,2,End of Semester,Q2.(a),"A parallel plate capacitor of area 115 $cm^2$ and plate separation 1.24 cm is filled with removable dielectric slab with $\epsilon_r = 2.6$. The capacitor is given a charge Q with the slab removed and not disconnected from the battery of $V_0 = 90 V$. Find
(i) the charge on the plates without the slab.
(ii) the charge on the plates with the slab inserted.
(iii) the field without the slab.
(iv) the field with the slab inserted.
(v) induced charge with the slab inserted",10,calculation,medium,false,,,"capacitor, dielectric, electric field, charge",,extracted
51acff02,ECU 103 • PHYSICS FOR ENGINEERS 2.pdf,ECU 103,PHYSICS FOR ENGINEERS II,KENYATTA UNIVERSITY,2018,2,End of Semester,Q2.(b),"A 2 $\mu F$ capacitor is charged using a 100 V battery. The battery is disconnected and two uncharged capacitors are connected to it as shown in Fig. 1.
",,other,medium,true,dataset/diagrams/ECU_103___PHYSICS_FOR_ENGINEERS_2_pdf_Q2__b__51acff02.jpg,Series and parallel capacitor configurations,"capacitor, circuit analysis",,extracted
c0c79f22,ECU 200 Calculus 2 - Engineering Maths 5.pdf,ECU 200,ENGINEERING MATHEMATICS V,KENYATTA UNIVERSITY,2020,2,End of Semester,Q4(c),Evaluate the limits $\lim_{x \to \infty} \frac{e^x}{x}$,5,calculation,medium,false,,,"limits, L'Hopital's rule",,extracted
cec58bf2,ECU 200 Calculus 2 - Engineering Maths 5.pdf,ECU 200,ENGINEERING MATHEMATICS V,KENYATTA UNIVERSITY,2020,2,End of Semester,Q4(d),Use a power series in x for $ln(1+cos x)$ upto the $3^{rd}$ non-zero term.,9,derivation,hard,false,,,"power series, Taylor series, Maclaurin series",,extracted
fff761b1,ECU 200 Calculus 2 - Engineering Maths 5.pdf,ECU 200,ENGINEERING MATHEMATICS V,KENYATTA UNIVERSITY,2020,2,End of Semester,Q5(a),Use Maclaurin's series to find the series for $ln(1+x)$,5,derivation,medium,false,,,"Maclaurin series, Taylor series",,extracted
6f986f20,ECU 200 Calculus 2 - Engineering Maths 5.pdf,ECU 200,ENGINEERING MATHEMATICS V,KENYATTA UNIVERSITY,2020,2,End of Semester,Q5(b),Evaluate $\int \sqrt{4-x^2}dx$,5,calculation,medium,false,,,integration,,extracted
b6d75276,ECU 200 Calculus 2 - Engineering Maths 5.pdf,ECU 200,ENGINEERING MATHEMATICS V,KENYATTA UNIVERSITY,2020,2,End of Semester,Q5(c),"A particle moves in a straight line and its acceleration after t seconds is $a = (cos^2 t) \ m/s^2$.
i) Find an expression for velocity $V \ m/s$ and displacement $S \ m$, given that at $t=0$, $v = 2 \ m/s$, $S = -4m$.
ii) Determine the velocity and the displacement after $\frac{\pi}{3}$ seconds.",7,derivation,medium,false,,,"kinematics, integration",,extracted
45fa34fe,ECU 200 Calculus 2 - Engineering Maths 5.pdf,ECU 200,ENGINEERING MATHEMATICS V,KENYATTA UNIVERSITY,2020,2,End of Semester,Q5(d),"Use the Simpson's rule to estimate the surface area of a pond whose measurements across are taken every 20 ft along the width:

| Measurement no: | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 |
|---|---|---|---|---|---|---|---|---|---|
| Width (ft) | 0 | 50 | 54 | 82 | 82 | 73 | 75 | 80 | 0 |

If average depth is 10 ft, and the plan is to start with 1 fish per 1,000 cubic feet of water, how many fish are needed?",3,calculation,medium,false,,,"Simpson's rule, numerical integration",,extracted
618d2b17,ECU 200 Calculus 2 - Engineering Maths 5.pdf,ECU 200,ENGINEERING MATHEMATICS V,KENYATTA UNIVERSITY,2020,2,End of Semester,QUESTION 5(a),Show that the series $\sum_{n=1}^{\infty} \frac{1}{n(n+1)}$ converges to 1.,4,proof,medium,false,,,"series, convergence",,extracted
38ca1078,ECU 200 Calculus 2 - Engineering Maths 5.pdf,ECU 200,ENGINEERING MATHEMATICS V,KENYATTA UNIVERSITY,2020,2,End of Semester,QUESTION 5(b),Find the Binomial expansion for $f(x) = [\frac{3x+2}{x}]^{\frac{2}{x}}$ and use it to get the exact value of $20.3^{4}$. Do not use a Calculator.,5,calculation,medium,false,,,"binomial expansion, series expansion",,extracted
e6f06ba3,ECU 200 Calculus 2 - Engineering Maths 5.pdf,ECU 200,ENGINEERING MATHEMATICS V,KENYATTA UNIVERSITY,2020,2,End of Semester,QUESTION 5(c),"Using L'Hospital Rule or otherwise, evaluate $\lim_{x \to 0} \frac{1+x - sin x - cos x}{x^3 + x^2}$",5,calculation,medium,false,,,"limits, L'Hopital's rule",,extracted
1166abd0,ECU 200 Calculus 2 - Engineering Maths 5.pdf,ECU 200,ENGINEERING MATHEMATICS V,KENYATTA UNIVERSITY,2020,2,End of Semester,QUESTION 5(d),Evaluate $\int_{0}^{4} \sqrt{1 + x^3} \ dx$ by Simpsons rule with $n = 8$.,6,calculation,medium,false,,,"Simpson's rule, numerical integration",,extracted
e491a59d,ECU 200 Calculus 2 - Engineering Maths 5.pdf,ECU 200,ENGINEERING MATHEMATICS V,KENYATTA UNIVERSITY,2020,2,End of Semester,1. i.,"Evaluate the following indefinite integrals
$\int x \sqrt{2x+3} \ dx$
",3,calculation,medium,false,,,integration,,extracted
